region,income_group,demo_group,demo_subgroup,has_account,borrowed_any,credit_card,biz_loan_source,biz_loan,loan_purpose_group,loan_purpose,saved_old_age,saved_for_purchase,saved_no_purpose,mobile_pay_s_r,digital_payment_other,mobile_payment,mobile_payment_bill,govt_digital_pay,govt_digital_pay_acc,digital_pay,digital_pay_acc,govt_payment_recv,fin_resilience,emergency_funds,prefer_digital_acc,prefer_digital_fin,prefer_digital,saved_any,region_clean
Latin America & Caribbean (excluding high income),Lower middle income,gender,men,0.360899804267548,0.467678196240412,0.22245516618718686,0.175722561150678,0.175722561150678,0.17716641160818,0.17716641160818,0.4054232468920691,0.594887940826236,0.4051120591737637,0.20752401673373705,0.49774633294035,0.19577858170424994,0.436222654812467,0.16532671860568326,0.17973027450304363,0.267725886694299,0.1662617447195242,0.17161811253029863,0.1352915591097634,0.21790130222842752,0.14642443935591098,0.1511899603081262,0.16251529650850446,0.420191220296653,Latin America & Caribbean
Latin America & Caribbean (excluding high income),Lower middle income,gender,women,0.270334940238095,0.395363257240233,0.17054481756770318,0.11600686830624601,0.11600686830624601,0.09280306820510961,0.0928030682051096,0.39577287479545453,0.45562569770712,0.5443743022928804,0.1745252149137132,0.49048731346545,0.16486391778885967,0.42305480014557895,0.10359209894488791,0.10481194507123923,0.0887653354427943,0.08963073910806152,0.11000736748524279,0.1331464762941675,0.14647073296728308,0.12165751795124033,0.11548269065200487,0.15442284600860942,0.374197370764079,Latin America & Caribbean
High income,High income,gender,men,0.960050513206037,0.695731899289399,0.6025840942945848,0.529470285878974,0.529470285878974,0.616634367616186,0.616634367616186,0.8139352459711504,0.815209473472892,0.1847905265271077,0.420130110544237,0.60435129823793,0.410057229687077,0.156375261949951,0.407003542381101,0.411316341514948,0.557663912077193,0.491349057234856,0.487036258101009,0.2788106518168325,0.651505185147708,0.2908298749888895,0.196086228720953,0.3577295611045152,0.700331028378787,High income countries
High income,High income,gender,women,0.962656860790006,0.659996777613347,0.4282965324161007,0.476326976112632,0.476326976112632,0.585369785511966,0.585369785511966,0.7847577636828846,0.688565420080975,0.3114345799190252,0.393572326567532,0.601000134702292,0.388922687242687,0.198194347068485,0.332281255637038,0.333895372860278,0.461712584805975,0.379933711722309,0.378319594499069,0.2730772774546413,0.635233390262468,0.2822177939079712,0.151501427767243,0.3530145395943054,0.651785279487269,High income countries
High income,High income,gender,men,0.719801677161065,0.361669785046286,0.3156053290379433,0.208688024089634,0.208688024089634,0.16601493045335,0.16601493045335,0.35354390776516864,0.42171772717159595,0.5782822728284047,0.322991521453679,0.712062049365712,0.322991521453679,0.378404075262472,0.301710846708967,0.314234008329384,0.52217281860856,0.393481290666565,0.377637903804648,0.3619975754611215,0.121829835663184,0.24293136421990164,0.130756187235873,0.40780411245100573,0.398260861784216,High income countries
High income,High income,gender,women,0.724983516729745,0.362004399162677,0.22322134043807224,0.179248146566982,0.179248146566982,0.154155123405362,0.154155123405362,0.3849273430491559,0.371268404229202,0.6287315957707981,0.318503696668023,0.73877095013458,0.315689705205203,0.410880970902287,0.234576580268222,0.246569129050599,0.420263425793435,0.32868029795682,0.315690136482043,0.29994748420108414,0.115151595795385,0.18593260596529732,0.190766892140743,0.3487458894934114,0.367889436220457,High income countries
South Asia (excluding high income),Lower middle income,gender,men,0.627633660713873,0.517158013539976,0.2038261230023488,0.18427434898184097,0.184274348981841,0.15905328085864234,0.15905328085864234,0.23102567201693142,0.5437736426539581,0.4562263573460422,0.18069527227910964,0.491387107184657,0.18240386348151227,0.44604321726506,0.1532862329024972,0.18314124404292095,0.26609343817444,0.18988686752092235,0.18773211233586012,0.12446682891791075,0.2222138802480697,0.1373322527327865,0.15371688348917945,0.1575279089797816,0.420263063282168,South Asia
South Asia (excluding high income),Lower middle income,gender,women,0.431326096683799,0.437029695417525,0.15255141955008586,0.10129097005020599,0.10129097005020599,0.10731461980548304,0.10731461980548301,0.22306822620617256,0.409276529219117,0.590723470780883,0.12599565295465495,0.292693676107869,0.17596483593009044,0.269965982475876,0.1031850945271855,0.10222574132193127,0.115768161363623,0.0926291651934992,0.11517682241542426,0.12875394142386673,0.14365287226848128,0.10016554333805222,0.10821788235149596,0.13643300863345795,0.343748869397347,South Asia
East Asia & Pacific (excluding high income),Lower middle income,gender,men,0.346179270377022,0.580416933563458,0.16155283822916297,0.26358453457507,0.26358453457507,0.155465422590401,0.155465422590401,0.34138540852061305,0.462513773704371,0.5374862262956293,0.13281117823683006,0.574237990065054,0.12192443434779568,0.540142098553697,0.11674542403993757,0.12803223700224226,0.380772667488575,0.15747843860515942,0.14613230198994465,0.1553162679430771,0.21617333243199963,0.12181225959540284,0.1071437447306775,0.2136513247187163,0.682161988589674,East Asia & Pacific
East Asia & Pacific (excluding high income),Lower middle income,gender,women,0.374640342002825,0.55660711102361,0.18118492974796502,0.267625350565104,0.267625350565104,0.119387320169462,0.119387320169462,0.4836689390197113,0.398284311317013,0.6017156886829864,0.14516528743093546,0.625055167233291,0.15206929760720253,0.593850848978124,0.1289059194574738,0.1436505135780298,0.206053141323547,0.12159970034153936,0.11267392091202166,0.237288217399551,0.1490708255517989,0.1507840053157839,0.16659499789681728,0.2691510454631943,0.70354169772437,East Asia & Pacific
Middle East & North Africa (excluding high income),Lower middle income,gender,men,0.971384099424601,0.821654976060515,0.41346657682044863,0.236221101274653,0.236221101274653,0.367541521416921,0.367541521416921,0.30108774324830007,0.39479001827568205,0.6052099817243177,0.504857876961133,0.705583177323833,0.41391921997883,0.188625926214788,0.15918574724250156,0.164174593737026,0.385935071848725,0.2439749450433,0.194037033739898,0.6929191159866808,0.0987299988874383,0.6345696785647488,0.527225687808112,0.7072674985273724,0.438960038746673,Middle East & North Africa
Middle East & North Africa (excluding high income),Lower middle income,gender,women,0.873226448828852,0.815085616002443,0.2970141539492415,0.196027619277525,0.196027619277525,0.388820236215934,0.388820236215934,0.21988242386992113,0.343419253673521,0.6565807463264796,0.366703410663696,0.60484486877994,0.283420187695146,0.215683622855291,0.10281173387791558,0.05542498476266369,0.153207528041622,0.09114135691067887,0.06230615471209014,0.4299743506112188,0.121811906767907,0.40250687468271495,0.408636278410507,0.43162021030439707,0.403788124194935,Middle East & North Africa
Middle East & North Africa (excluding high income),Upper middle income,gender,men,0.145700627877416,0.72845770483289,0.21667666665759927,0.1697662491094456,0.1697662491094456,0.18741463445202072,0.18741463445202072,0.2748843248739595,0.540704945483091,0.4592950545169099,0.3403186582766697,0.546934229343665,0.26832720380202385,0.515148288707244,0.18554767944139025,0.16631451669194064,0.286923124131544,0.18870856366406685,0.18173372505839103,0.14757569771551998,0.2131425325433301,0.13771480758610433,0.2239221890504137,0.20432219964060064,0.530147536276136,Middle East & North Africa
Middle East & North Africa (excluding high income),Upper middle income,gender,women,0.0743860529635247,0.66055291091089,0.161041760578594,0.12309192314739012,0.12309192314739015,0.21963317790681522,0.21963317790681522,0.20402611020724876,0.31514777903988,0.6848522209601207,0.2602113499195796,0.474169504472999,0.1977613575075099,0.44353067774671,0.09258187750773371,0.09103780672623676,0.10376388443341616,0.14588863713177067,0.1271883532041895,0.2573254654825354,0.13615709904992337,0.2629524963390739,0.2638790930756846,0.2906093585100985,0.443005303027721,Middle East & North Africa
High income,High income,gender,men,0.946511545421356,0.619180123526607,0.5392558364968554,0.511034471195947,0.511034471195947,0.49784916988015504,0.497849169880155,0.764437323814974,0.764639073579009,0.2353609264209908,0.603581189834511,0.818253064866642,0.597394993479822,0.156509779876758,0.260095688367542,0.269383141537409,0.440881744688454,0.370783450472291,0.365934479369886,0.3456549577921007,0.47907269374334993,0.3426708818661773,0.302968494484317,0.41649140350153147,0.748811241522168,High income countries
High income,High income,gender,women,0.947685410022348,0.615368666554162,0.45726933025792027,0.477402985558376,0.477402985558376,0.5106527175830409,0.510652717583041,0.7083248104026598,0.670731399333203,0.3292686006667972,0.530262956408208,0.724433906785321,0.528493654800294,0.160232597203403,0.245897501168641,0.248091232688286,0.468092564182107,0.386796481119166,0.384602749599522,0.4356594978022382,0.440715180984809,0.40496131008958736,0.347582922663018,0.5037159153155037,0.645053263517827,High income countries
High income,High income,gender,men,0.898858825024287,0.834917037034661,0.5540199604652084,0.523106980568903,0.523106980568903,0.778692122010392,0.778692122010392,0.7785073229341105,0.907490639517091,0.0925093604829093,0.477878259880246,0.634221926383925,0.442400107379894,0.147932345387463,0.41337005839279,0.41337005839279,0.567897141038083,0.535352253496791,0.535352253496791,0.425701010031173,0.763315588517239,0.47054105916689654,0.355133023948079,0.5232006058416289,0.616637446048923,High income countries
High income,High income,gender,women,0.900166810572932,0.854322416773291,0.4994960793593253,0.545798013929917,0.545798013929917,0.7991614335044411,0.799161433504441,0.7809301452167634,0.854218261357653,0.1457817386423473,0.443283617294575,0.625231555644854,0.427887947737273,0.174397453760908,0.382666415838148,0.385206429641899,0.566566550383659,0.527844297941082,0.525304284137331,0.43937988059591543,0.760049606184579,0.5010729417834288,0.414781934728102,0.5405885574657573,0.624242623949094,High income countries
High income,High income,gender,men,0.918693734667635,0.662876306876062,0.5347342259682148,0.453332683532634,0.453332683532634,0.49566332959533,0.49566332959533,0.7236876112551272,0.810030634753644,0.1899693652463556,0.510080392576381,0.819483938173075,0.507816596780046,0.255037149871001,0.372666584254329,0.384384861125926,0.468776267038558,0.412265582080839,0.400547305209241,0.3218842192902735,0.46067580279626097,0.35021444459365203,0.2441044998270876,0.4040023094307146,0.64535256714486,High income countries
High income,High income,gender,women,0.831596309710904,0.560803088351204,0.27614166910536775,0.236211764783824,0.236211764783824,0.298858902044383,0.298858902044383,0.4785033954738979,0.600073931751062,0.39992606824893706,0.385337167584994,0.806139419965999,0.384533177535324,0.385791260299634,0.207538379752745,0.21712849811628,0.282956702329056,0.241422046597213,0.231831928233677,0.29539019313226383,0.271554538036402,0.295070938949507,0.3020264918093478,0.36388915242307124,0.492331812127873,High income countries
Latin America & Caribbean (excluding high income),Upper middle income,gender,men,0.791964432742182,0.584663533136217,0.27746924427890696,0.324815072891222,0.324815072891222,0.218092797928495,0.218092797928495,0.6417142020390484,0.656216748089369,0.3437832519106313,0.15832883888188748,0.646820607059879,0.15420378618360436,0.505617867274099,0.13483292790029078,0.15231004606941975,0.397650641442902,0.131198011078752,0.131198011078752,0.18248820471711674,0.187255017013015,0.15356729251989462,0.14626747488468536,0.24377418275855084,0.780106110254072,Latin America & Caribbean
Latin America & Caribbean (excluding high income),Upper middle income,gender,women,0.777620201327324,0.401530573390123,0.24530268151797918,0.270594209018916,0.270594209018916,0.150043971236887,0.150043971236887,0.4720370148237439,0.539331011021625,0.46066898897837427,0.14859372513904634,0.652372551810802,0.14499303819141787,0.562877655609362,0.1252438086286019,0.08865293776872821,0.301357973882624,0.12028780914343401,0.11353969653943602,0.19219441657624992,0.0911798315565699,0.14347383447307235,0.1353473681892738,0.22175169973101694,0.707504996790578,Latin America & Caribbean
High income,High income,gender,men,0.962365380884654,0.555030918321885,0.5587462386187663,0.545668278633048,0.545668278633048,0.48741107215690904,0.487411072156909,0.7356303210196229,0.775743244252708,0.2242567557472926,0.7004857606885149,0.786104868284834,0.700485760688515,0.17318047960379446,0.355989341338509,0.355989341338509,0.473548373337933,0.412340641758653,0.412340641758653,0.32414670712039906,0.60791847779354,0.31259648234875675,0.154205678409204,0.3901709767546641,0.686272618381235,High income countries
High income,High income,gender,women,0.970154546547158,0.62972509448793,0.4608875101715258,0.657170168959437,0.657170168959437,0.595465106354809,0.595465106354809,0.733976367070685,0.788521101849618,0.2114788981503821,0.616570351689876,0.695560283208789,0.616570351689876,0.1204178042459742,0.41493467645312,0.41493467645312,0.515409599339033,0.447545254509969,0.447545254509969,0.3808134419498484,0.708542038010412,0.370862917909339,0.13718622450545198,0.43693978791349813,0.749408863215613,High income countries
Middle East & North Africa (excluding high income),Upper middle income,gender,men,0.333144947537588,0.369110891176073,0.17766047131725285,0.158996181685122,0.15899618168512203,0.18160893309095,0.18160893309095,0.3348161733137798,0.505096375845366,0.49490362415463407,0.15814334862572238,0.498704606270536,0.1509876129671107,0.493707093798515,0.15101465708892853,0.14349326858369948,0.230143331291661,0.14295456210989985,0.13577533273249298,0.13089090886045418,0.21926422642960852,0.15530922628785765,0.14985907774482693,0.17202468736391885,0.292358659276988,Middle East & North Africa
Middle East & North Africa (excluding high income),Upper middle income,gender,women,0.155295070867674,0.291337473984821,0.1727740058537468,0.11637151467951767,0.1163715146795177,0.107207726094952,0.107207726094952,0.2608576692741834,0.434612276418741,0.5653877235812589,0.14759715688879663,0.15811651918102893,0.16409885484135883,0.15579946548567203,0.10349493202491053,0.11019351753974312,0.057471579444670184,0.07756346833126887,0.10402030314845362,0.12260074134518456,0.13164909386485066,0.10512978047038724,0.09917773992283918,0.1297425041532713,0.291935526115763,Middle East & North Africa
