regionwb24_hi,incomegroupwb24,group,group2,borrow_any_t_d,fin26a,fin17a_17a1_d,fin17a,fin22a_22a1_22g_d,fin22a,fin24aSD_ND,fin24aP,fin24aN,fin31a_31b,fin30,fin31a,fin31d,fin32_n33_34a,fin32_n33_acc,fin32,fin32_acc,fin34a,fin37_38,fin10,fing2p_acc,fing2p_fin,fing2p,save_any_t_d,account_t_d
Sub-Saharan Africa (excluding high income),Upper middle income,gender,women,0.582051185284579,0.0940849552161106,0.341551699335645,0.341551699335645,0.153429713763414,0.153429713763414,0.2913901490128998,0.304968467431179,0.6950315325688208,0.183803906071851,0.510125582751052,0.142646699256311,0.29977914646532,0.12436066838293,0.148108782986185,0.35499143994556,0.278919003324315,0.248648228737701,0.252685671376946,0.138560094424061,0.261795884585629,0.223784044631576,0.369384313998875,0.601332609158254,0.806626754349623
South Asia (excluding high income),Lower middle income,gender,men,0.689647365935231,0.2008134714065581,0.15795706646928,0.15795706646928,0.130015713037183,0.130015713037183,0.5227199089256873,0.777075191115214,0.2229248088847868,0.23114046581172848,0.478564674156557,0.14402381820693602,0.4048316883811,0.13965811374460155,0.17034731489802596,0.325672104568143,0.19691616274736012,0.16762683024587244,0.137430787124934,0.16933178340186827,0.16652437109105883,0.17974906791606476,0.160582943015902,0.410126544423134,0.499813377133243
South Asia (excluding high income),Lower middle income,gender,women,0.636883637113267,0.1603200246579876,0.181696237107582,0.181696237107582,0.141676521466238,0.141676521466238,0.4096219758609702,0.721241303892905,0.2787586961070959,0.20000564595622147,0.391021987172896,0.11742616298821495,0.352865812783125,0.07844375045224436,0.08664920439357437,0.185029536906076,0.11684292525412293,0.09100965497669936,0.10821401953985196,0.12671004477729558,0.12194744035014254,0.14012631896334082,0.121631388861064,0.506659484783593,0.416000219056237
High income,High income,gender,men,0.530249813601772,0.846795263575691,0.62062719858621,0.62062719858621,0.44879561315944,0.44879561315943994,0.8577103136260609,0.832171896992107,0.1678281030078928,0.67722004300026,0.712732216901405,0.67722004300026,0.10521101888440201,0.531610033265929,0.5423888389667999,0.684568062122551,0.655047864734832,0.650937012642756,0.397569796650774,0.451910195354634,0.385989183144069,0.385989183144069,0.484442404997136,0.825614158414798,0.994386962430292
High income,High income,gender,women,0.378649444979214,0.7822154064911209,0.566824220856246,0.566824220856246,0.300045666861508,0.300045666861508,0.8015230214827358,0.714487058451566,0.285512941548434,0.665901286271017,0.706887428262716,0.665901286271017,0.17948566437621868,0.45073444770263293,0.463129695654754,0.579120435468049,0.563249688916942,0.560297196965147,0.459332127481611,0.331281724538848,0.438119141709341,0.433643968006487,0.54074257352556,0.745555262150155,0.99832702553545
High income,High income,gender,men,0.788725676113326,0.718055628972639,0.674736949277112,0.674736949277112,0.635352667160861,0.635352667160861,0.853909809865818,0.847744934291136,0.1522550657088643,0.622737957859631,0.708177712237716,0.622737957859631,0.13885931454900377,0.44517990512005,0.446501304232988,0.618214859896004,0.576572385345997,0.575250986233059,0.416872661855424,0.582465517465294,0.46452894111908805,0.440170142203706,0.5235929656758,0.8695380103056909,0.989938936356366
High income,High income,gender,women,0.781367220687987,0.752824612469984,0.711025487657294,0.711025487657294,0.690648381017807,0.690648381017807,0.8244516440598525,0.764502906651029,0.23549709334897018,0.669189677538833,0.765453998073295,0.669189677538833,0.11700396604015795,0.431679757298757,0.443916579419628,0.613843289182151,0.59995316685228,0.59101246220801,0.4544011443378341,0.631692751805825,0.534383218099264,0.523661804701713,0.56677928647269,0.856394757306387,0.993407765046798
Latin America & Caribbean (excluding high income),Lower middle income,gender,men,0.303740743857717,0.1915563331839506,0.1826035785809269,0.1826035785809269,0.137691364425144,0.137691364425144,0.5503929438576518,0.682173438829515,0.3178265611704859,0.1832744083835859,0.652240168127927,0.16357544574725752,0.536713902034892,0.16236468116443814,0.1583409007389862,0.444499130844674,0.170991409603408,0.16249558631253888,0.121077510017807,0.18357408875488823,0.17326821767481188,0.16267470151256636,0.238648982384903,0.483651525930171,0.374221278011003
Latin America & Caribbean (excluding high income),Lower middle income,gender,women,0.290959760343082,0.12441462407160062,0.1328197107677204,0.13281971076772042,0.13111786136395,0.13111786136394998,0.42950421839962566,0.551895058051698,0.4481049419483016,0.15432243532396575,0.587530686695611,0.14489011760063036,0.484017128843698,0.09267984683917699,0.08793626470481411,0.196331249935785,0.04553374656963499,0.0861607889096376,0.116619868863851,0.11105232938484488,0.14508635189474733,0.11988866830112765,0.157379615074745,0.414566199183945,0.247925285799406
Sub-Saharan Africa (excluding high income),Low income,gender,men,0.558918194021882,0.14100615311222894,0.173008730796617,0.173008730796617,0.1506206607261508,0.1353064904164135,0.2971906436880618,0.491364571241992,0.5086354287580083,0.1778872751123117,0.164468710648896,0.09570789672802726,0.14742665444404784,0.022531165561994915,0.07840756486999576,0.150670944143205,0.1138779376522576,0.08906104741296891,0.12433810696959127,0.09535211512505573,0.10591346690171308,0.0922304319758899,0.1532035580931455,0.261529001203556,0.199424574531902
Sub-Saharan Africa (excluding high income),Low income,gender,women,0.480424709663936,0.13036259597033187,0.12230220765131125,0.12230220765131125,0.10696727185082025,0.10104730351938382,0.2908660652735071,0.38053690706567,0.6194630929343293,0.12672399182084948,0.13362937869582803,0.1360740078782468,0.1427103903188127,0.09484598653279139,0.10552642674701426,0.05073247887089488,0.08885039544346923,0.10272830790750528,0.11657321900762421,0.11616759221427353,0.10869843623339531,0.09174364937009569,0.11851577178348696,0.237647187640036,0.109100470948705
Sub-Saharan Africa (excluding high income),Lower middle income,gender,men,0.403447951220517,0.2121563265186099,0.273182698560808,0.273182698560808,0.14269554106585164,0.1384626406142769,0.41017983466249697,0.523219768456451,0.4767802315435497,0.1790758382039941,0.361028541700109,0.17987968371952104,0.255252981307563,0.17741771134172452,0.1813307362815108,0.24569114017644,0.16488051867493533,0.20380596493837,0.14254488730753526,0.14790796340388218,0.15979478597273233,0.16292100517597685,0.15847168380092055,0.676791464822511,0.514073357721221
Sub-Saharan Africa (excluding high income),Lower middle income,gender,women,0.387267694067818,0.13006532366681223,0.134107153565476,0.134107153565476,0.10329506749684578,0.10549764873674189,0.2934968753538248,0.370349516492807,0.6296504835071931,0.11470829443812991,0.269494429217775,0.12904731439143852,0.188803925762381,0.12457121590954819,0.09836043483707158,0.12390399835138499,0.09413013902182588,0.11780471381985119,0.112773751624105,0.16419943087972483,0.12608310886958424,0.1055590825671224,0.12084351367107729,0.55925177171885,0.272766783028412
Europe & Central Asia (excluding high income),Upper middle income,gender,men,0.425134770240975,0.2558704963916427,0.160971324760601,0.160971324760601,0.218921428551102,0.218921428551102,0.6508835005926281,0.731427125345396,0.2685728746546041,0.237159564213,0.70207229618456,0.237159564213,0.435133657293261,0.290956179004287,0.30072300724957,0.381473657120125,0.354495604423614,0.345996916200754,0.233881080066205,0.189781263718779,0.256522746565635,0.255543802171042,0.285012051976866,0.384665527736423,0.803646409063016
Europe & Central Asia (excluding high income),Upper middle income,gender,women,0.342476353654359,0.1960212782990287,0.184155851680311,0.184155851680311,0.191298624990425,0.191298624990425,0.5748389680831704,0.697238713767603,0.3027612862323969,0.261549648478254,0.649508753471713,0.261549648478254,0.339812461698298,0.189688503656839,0.196796940911305,0.248508356295166,0.241520722474634,0.234412285220167,0.231292163253671,0.158270524229629,0.242041542590476,0.236796024134509,0.273263778357272,0.331735327644969,0.728860921089574
High income,High income,gender,men,0.8073537843735,0.8838090378833601,0.810835856763648,0.810835856763648,0.709389005791346,0.7093890057913459,0.8905142497153355,0.937355742429889,0.15016561546115254,0.798837235926051,0.849497840433727,0.7988372359260509,0.03033429551457112,0.482873917952921,0.4884843683466711,0.7184803188966071,0.6911493462771139,0.6911493462771139,0.54390262132495,0.717061036840609,0.587146481587221,0.579963934611782,0.6563751892366358,0.907661830896902,0.994926511541082
High income,High income,gender,women,0.746461565814029,0.874631308120265,0.775546687568734,0.775546687568734,0.679702100529204,0.6797021005292039,0.8872686253646184,0.917041469102247,0.19155653653017898,0.733152163725234,0.795123447717611,0.733152163725234,0.13741536572601012,0.393887445499334,0.395868074141788,0.687286009662696,0.6757486595411,0.673768030898645,0.693591042744599,0.692834381200379,0.7393329873264829,0.712182549174366,0.818250358629355,0.896677650032886,1.0
South Asia (excluding high income),Lower middle income,gender,men,0.429790546707306,0.22102464989519865,0.2097515775897214,0.20975157758972138,0.14838758551573902,0.148387585515739,0.5031189042761176,0.553316339623032,0.4466836603769676,0.17805370576918275,0.466379717734962,0.19537831922278626,0.258588440998784,0.15860936178093268,0.17561664717513492,0.250646927140553,0.14040099012089247,0.20541124986209985,0.136174080795213,0.16897323843248363,0.17552890424376583,0.1776090369791173,0.16998997532241247,0.401425353902883,0.346076588199886
South Asia (excluding high income),Lower middle income,gender,women,0.313523841117178,0.10848065396239207,0.17079746553615893,0.17079746553615893,0.10645766021044906,0.10645766021044903,0.35764284392560025,0.388433819136253,0.6115661808637474,0.12104300203679466,0.145382721109171,0.1459746166206117,0.06752571184111988,0.09766273338661055,0.08330172367138433,0.02115163840838008,0.09276362453718862,0.08335591975470949,0.12239820845931171,0.11632195479707416,0.10525046676688238,0.09148111612546764,0.12522645683839448,0.297688009762519,0.0702506387268419
High income,High income,gender,men,0.335925909781432,0.22516937465222342,0.182425852232716,0.182425852232716,0.15286818340963299,0.15286818340963304,0.5022134738178328,0.514849755030027,0.4851502449699731,0.23671923123111144,0.587180610978412,0.22934400351479303,0.441862366429595,0.18274919208239446,0.19637331876672387,0.363161895728269,0.172521478404914,0.15906013243101003,0.198045165892794,0.18822318711207353,0.0988675115555688,0.1539782914435624,0.26890876865384,0.553663789499808,0.508590416345078
High income,High income,gender,women,0.282281952266765,0.1759316044600877,0.108426374071109,0.108426374071109,0.11400691241821198,0.11400691241821198,0.4196552495698528,0.355595154591115,0.6444048454088851,0.1989673586293492,0.62960035279505,0.19009649014580116,0.53258616677041,0.09416759957132492,0.10591302574110648,0.21071763053798498,0.09401575332590428,0.08737844325402089,0.237542685266575,0.181012775454966,0.118120442993461,0.1494832175343035,0.293533657529756,0.41743572327467,0.423393450538833
Latin America & Caribbean (excluding high income),Upper middle income,gender,men,0.392231934566668,0.18483891505209155,0.202629050119278,0.202629050119278,0.178207993781239,0.178207993781239,0.5234644204526875,0.610639833300842,0.3893601666991587,0.18817664414829502,0.636913363221513,0.18356207893544846,0.534496310061197,0.1937546941322595,0.17457582010407882,0.530638589081029,0.1970735034388318,0.18444202915356672,0.100224573427485,0.16878514126964345,0.11481611971029199,0.09633345887930972,0.153421827869755,0.306580619823248,0.512244106488301
Latin America & Caribbean (excluding high income),Upper middle income,gender,women,0.321901323949746,0.14079584151173094,0.1280787448821218,0.1280787448821218,0.129360192748528,0.129360192748528,0.4344493359520213,0.456887727100054,0.5431122728999466,0.15951976677976873,0.614925433598374,0.15285531990078385,0.508295023168024,0.10495059382855837,0.08515779056184802,0.283887604621998,0.0905999261749593,0.07852769699129725,0.110627480563914,0.1112301357081931,0.130345882957772,0.10602515709996302,0.152179640472106,0.23505740709176803,0.460494492724974
Latin America & Caribbean (excluding high income),Upper middle income,gender,men,0.413855447116921,0.21004697173434417,0.345662174387571,0.345662174387571,0.223126087959181,0.223126087959181,0.5814683010389936,0.593525771345101,0.4064742286548994,0.19140079535818472,0.626053388488294,0.1749628798103584,0.463296687724426,0.1710212521231535,0.15934593952316944,0.392887611987351,0.216537778573126,0.211534937166474,0.1631934404640627,0.157068950317412,0.137229010331281,0.131699648870179,0.209663868981742,0.474695565688295,0.509729838388907
Latin America & Caribbean (excluding high income),Upper middle income,gender,women,0.316389187679555,0.15871832383227677,0.16313761239188693,0.1631376123918869,0.158859444985824,0.158859444985824,0.44416883907586935,0.364703579162375,0.6352964208376253,0.15949218755528835,0.521300643200514,0.15321901007907646,0.397272074544999,0.10501118223630648,0.08086550584785596,0.203979955285843,0.0893335515729167,0.0765595293690581,0.14742824884161082,0.07539921482794171,0.10294496039426299,0.09116283500384081,0.148041441051211,0.329964202533067,0.344352169204029
East Asia & Pacific (excluding high income),Lower middle income,gender,men,0.576481923751241,0.21566296638013321,0.101998129281094,0.101998129281094,0.102351505444745,0.102351505444745,0.516303021991462,0.533885229143665,0.4661147708563352,0.13070576375732423,0.470019641409498,0.11889841233530626,0.442346740023061,0.16922971631105982,0.16247917340492957,0.48341026830451,0.143372085587448,0.135168022787343,0.176494175865055,0.18914512041300663,0.08952889951984269,0.13536421320521716,0.23948188695886,0.568339670432161,0.300197018084674
